"id"	"geneNum"	"description"	"gene"
"6791226"	121	"Major pathway of rRNA processing in the nucleolus and cytosol"	"YBL004W,YBL072C,YBR048W,YBR181C,YBR189W,YBR247C,YCL031C,YCL059C,YCR031C,YCR035C,YCR047C,YCR057C,YDL014W,YDL060W,YDL083C,YDL111C,YDL148C,YDL153C,YDR025W,YDR064W,YDR280W,YDR324C,YDR339C,YDR398W,YDR447C,YDR449C,YDR450W,YEL026W,YER006W,YER074W,YER082C,YER102W,YGL123W,YGL171W,YGL189C,YGR027C,YGR090W,YGR095C,YGR103W,YGR118W,YGR158C,YGR195W,YGR214W,YHL015W,YHR021C,YHR062C,YHR065C,YHR069C,YHR081W,YHR085W,YHR148W,YHR169W,YHR197W,YHR203C,YIL069C,YIL091C,YIL148W,YIR015W,YJL050W,YJL069C,YJL109C,YJL136C,YJL190C,YJL191W,YJR002W,YJR123W,YJR145C,YKL099C,YKL143W,YKL156W,YKL172W,YKR063C,YKR094C,YLL011W,YLL035W,YLR129W,YLR167W,YLR186W,YLR197W,YLR222C,YLR264W,YLR388W,YLR409C,YML017W,YML026C,YML063W,YML093W,YMR049C,YMR093W,YMR128W,YMR143W,YMR229C,YMR230W,YNL075W,YNL178W,YNL182C,YNL207W,YNL232W,YNL302C,YOL010W,YOL040C,YOL121C,YOL142W,YOR001W,YOR056C,YOR096W,YOR119C,YOR145C,YOR272W,YOR287C,YOR293W,YOR310C,YOR369C,YPL020C,YPL090C,YPL126W,YPL204W,YPL217C,YPR132W,YPR137W,YPR144C"
"6791312"	2	"TP53 Regulates Transcription of Cell Cycle Genes"	"YMR001C,YMR036C"
"6796648"	36	"TP53 Regulates Transcription of DNA Repair Genes"	"YBR154C,YDL108W,YDL140C,YDR079C-A,YDR311W,YDR404C,YDR460W,YER171W,YGL043W,YGL070C,YGL207W,YGR005C,YGR063C,YGR186W,YHR143W-A,YIL021W,YIL143C,YJL006C,YJL140W,YKL005C,YKL139W,YLR005W,YLR226W,YML010W,YML069W,YMR277W,YNL230C,YOL005C,YOR151C,YOR210W,YOR224C,YPL046C,YPL122C,YPR025C,YPR056W,YPR187W"
"6798695"	165	"Neutrophil degranulation"	"YAL026C,YAL030W,YAL038W,YBL016W,YBL037W,YBL041W,YBL064C,YBL105C,YBR089C-A,YBR109C,YBR118W,YBR196C,YBR241C,YBR260C,YBR284W,YCL040W,YCR026C,YCR088W,YCR094W,YDL029W,YDL052C,YDL066W,YDL091C,YDL092W,YDL097C,YDL126C,YDL147W,YDR063W,YDR093W,YDR101C,YDR238C,YDR256C,YDR379W,YDR385W,YDR389W,YDR424C,YDR427W,YDR453C,YDR457W,YDR516C,YEL002C,YEL027W,YEL029C,YEL051W,YER021W,YER120W,YER132C,YER136W,YER155C,YER166W,YFL005W,YFL037W,YFR004W,YFR018C,YFR053C,YGL040C,YGL104C,YGL197W,YGL253W,YGR009C,YGR038W,YGR152C,YGR240C,YGR253C,YGR284C,YHR027C,YHR047C,YHR129C,YHR171W,YHR216W,YIL005W,YIL017C,YIL043C,YIL062C,YIL075C,YIL118W,YIL137C,YIL142W,YIL160C,YIR010W,YJL008C,YJL070C,YJL073W,YJL078C,YJL079C,YJL137C,YJL146W,YJR032W,YKL067W,YKL127W,YKL139W,YKL145W,YKL157W,YKL189W,YKR013W,YKR031C,YKR054C,YKR055W,YKR058W,YKR084C,YKR093W,YLL024C,YLR113W,YLR209C,YLR216C,YLR245C,YLR262C,YLR347C,YLR350W,YLR351C,YLR422W,YLR432W,YLR446W,YML001W,YML013W,YML019W,YML022W,YML028W,YML035C,YML056C,YML077W,YML092C,YMR017W,YMR054W,YMR106C,YMR110C,YMR162C,YMR186W,YMR205C,YMR278W,YMR284W,YNL045W,YNL090W,YNL138W,YNL265C,YNL304W,YOL110W,YOR039W,YOR042W,YOR076C,YOR085W,YOR089C,YOR117W,YOR127W,YOR133W,YOR157C,YOR204W,YOR261C,YOR270C,YOR320C,YOR327C,YOR347C,YPL111W,YPL115C,YPL123C,YPL154C,YPL170W,YPL240C,YPL242C,YPL259C,YPR080W,YPR108W,YPR160W,YPR165W,YPR184W"
"6803204"	4	"TP53 Regulates Transcription of Genes Involved in Cytochrome C Release"	"YDR185C,YKL053C-A,YLR168C,YLR193C"
"6803205"	3	"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain"	"YJL031C,YOR370C,YPR176C"
"6803207"	2	"TP53 Regulates Transcription of Caspase Activators and Caspases"	"YBL088C,YJL005W"
"6804115"	2	"TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain"	"YMR001C,YMR036C"
"6804756"	5	"Regulation of TP53 Activity through Phosphorylation"	"YGL207W,YIL035C,YML069W,YOR039W,YOR061W"
"6804757"	24	"Regulation of TP53 Degradation"	"YAL040C,YBL088C,YBR160W,YBR270C,YDL101C,YER093C,YGR108W,YGR109C,YHR205W,YIL148W,YJL058C,YKL126W,YKL203C,YKR094C,YLR167W,YMR199W,YMR233W,YNL006W,YOL078W,YOL100W,YOR295W,YPL256C,YPR119W,YPR120C"
"6804758"	14	"Regulation of TP53 Activity through Acetylation"	"YDL159W,YDR208W,YHR090C,YHR205W,YJL128C,YJR017C,YJR082C,YKL126W,YNL097C,YOR064C,YOR231W,YOR244W,YPL140C,YPR031W"
"6806003"	24	"Regulation of TP53 Expression and Degradation"	"YAL040C,YBL088C,YBR160W,YBR270C,YDL101C,YER093C,YGR108W,YGR109C,YHR205W,YIL148W,YJL058C,YKL126W,YKL203C,YKR094C,YLR167W,YMR199W,YMR233W,YNL006W,YOL078W,YOL100W,YOR295W,YPL256C,YPR119W,YPR120C"
"6807047"	1	"Cholesterol biosynthesis via desmosterol"	"YLR056W"
"6807062"	1	"Cholesterol biosynthesis via lathosterol"	"YLR056W"
"6807070"	45	"PTEN Regulation"	"YBL041W,YBR058C,YDL007W,YDL097C,YDL147W,YDR005C,YDR394W,YDR427W,YER012W,YER021W,YER094C,YER125W,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR232W,YGR253C,YHR027C,YHR200W,YIL007C,YIL035C,YIL075C,YIL148W,YJL001W,YKL145W,YKR094C,YLR167W,YML092C,YMR304W,YMR314W,YNL128W,YOL038W,YOR039W,YOR061W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"6807505"	32	"RNA polymerase II transcribes snRNA genes"	"YBR154C,YBR198C,YDL108W,YDL140C,YDR289C,YDR404C,YER139C,YER148W,YGL070C,YGL112C,YGR005C,YGR186W,YHR143W-A,YIL021W,YJL006C,YJL140W,YKL028W,YKL058W,YKL139W,YKR062W,YLR226W,YML015C,YML098W,YMR236W,YNL027W,YOL005C,YOR151C,YOR194C,YOR210W,YOR224C,YPR086W,YPR187W"
"6807878"	34	"COPI-mediated anterograde transport"	"YAL007C,YAR002C-A,YBL040C,YBL050W,YBR080C,YDL018C,YDL058W,YDL137W,YDL145C,YDL192W,YDL226C,YDR238C,YEL022W,YER122C,YFL038C,YFR051C,YGL002W,YGL137W,YGL200C,YHL031C,YHR110W,YIL004C,YIL076W,YJR031C,YKL006C-A,YKL196C,YLR026C,YLR078C,YML012W,YNL204C,YNL287W,YOR016C,YPL010W,YPR095C"
"6811434"	34	"COPI-dependent Golgi-to-ER retrograde traffic"	"YAL007C,YAR002C-A,YBL040C,YBL050W,YBR080C,YDL018C,YDL137W,YDL145C,YDL192W,YDL226C,YDR238C,YDR498C,YEL022W,YER122C,YFL038C,YFR051C,YGL002W,YGL098W,YGL137W,YGL145W,YGL200C,YGR284C,YHR110W,YIL076W,YJR031C,YLR268W,YML012W,YNL204C,YNL258C,YNL287W,YOR016C,YOR075W,YPL010W,YPR095C"
"6811436"	5	"COPI-independent Golgi-to-ER retrograde traffic"	"YMR006C,YMR008C,YNL012W,YOL011W,YOR298W"
"6811438"	14	"Intra-Golgi traffic"	"YBL050W,YBR080C,YDL137W,YDL192W,YDR481C,YEL022W,YHL031C,YIL004C,YJR031C,YKL006C-A,YKL196C,YLR026C,YOR216C,YPR095C"
"6811440"	14	"Retrograde transport at the Trans-Golgi-Network"	"YAL014C,YBL050W,YBR080C,YBR164C,YDR137W,YDR468C,YJL004C,YJR134C,YLR039C,YLR262C,YMR197C,YOL018C,YOR327C,YPL051W"
"6811442"	58	"Intra-Golgi and retrograde Golgi-to-ER traffic"	"YAL007C,YAL014C,YAR002C-A,YBL040C,YBL050W,YBR080C,YBR164C,YDL018C,YDL137W,YDL145C,YDL192W,YDL226C,YDR137W,YDR238C,YDR468C,YDR481C,YDR498C,YEL022W,YER122C,YFL038C,YFR051C,YGL002W,YGL098W,YGL137W,YGL145W,YGL200C,YGR284C,YHL031C,YHR110W,YIL004C,YIL076W,YJL004C,YJR031C,YJR134C,YKL006C-A,YKL196C,YLR026C,YLR039C,YLR262C,YLR268W,YML012W,YMR006C,YMR008C,YMR197C,YNL012W,YNL204C,YNL258C,YNL287W,YOL011W,YOL018C,YOR016C,YOR075W,YOR216C,YOR298W,YOR327C,YPL010W,YPL051W,YPR095C"
"6811555"	9	"PI5P Regulates TP53 Acetylation"	"YDL159W,YDR208W,YHR090C,YJL128C,YJR017C,YNL097C,YOR064C,YOR231W,YPL140C"
"6811558"	1	"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling"	"YDR208W"
"6814122"	9	"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding"	"YDL143W,YDR188W,YDR212W,YIL142W,YJL008C,YJL014W,YJL111W,YJR064W,YOR212W"
"6814848"	3	"Glycerophospholipid catabolism"	"YCR026C,YEL016C,YML059C"
"68616"	15	"Assembly of the ORC complex at the origin of replication"	"YBL002W,YBL003C,YBR009C,YBR010W,YBR060C,YDR224C,YDR225W,YKL049C,YLL004W,YML065W,YNL030W,YNL031C,YNL261W,YOL012C,YPR162C"
"68689"	6	"CDC6 association with the ORC:origin complex"	"YBR060C,YJL194W,YLL004W,YML065W,YNL261W,YPR162C"
"68867"	22	"Assembly of the pre-replicative complex"	"YBL002W,YBL003C,YBL023C,YBR009C,YBR010W,YBR060C,YBR202W,YDR224C,YDR225W,YEL032W,YGL201C,YJL194W,YKL049C,YLL004W,YLR274W,YML065W,YNL030W,YNL031C,YNL261W,YOL012C,YPR019W,YPR162C"
"68875"	15	"Mitotic Prophase"	"YBL002W,YBL003C,YBL105C,YBR009C,YBR010W,YDR224C,YDR225W,YDR517W,YFL038C,YKL049C,YMR001C,YMR165C,YNL030W,YNL031C,YOL012C"
"68877"	14	"Mitotic Prometaphase"	"YBL097W,YDL003W,YDR325W,YFL008W,YFR031C,YIL026C,YIL035C,YJL074C,YLR086W,YLR272C,YMR001C,YMR076C,YOR039W,YOR061W"
"68882"	19	"Mitotic Anaphase"	"YDL064W,YDR486C,YDR510W,YER047C,YFL037W,YGL097W,YGR098C,YKL002W,YKL041W,YLR025W,YLR293C,YLR347C,YML085C,YML124C,YMR077C,YMR235C,YNL265C,YNL280C,YPR173C"
"68886"	47	"M Phase"	"YBL002W,YBL003C,YBL097W,YBL105C,YBR009C,YBR010W,YDL003W,YDL064W,YDR224C,YDR225W,YDR325W,YDR486C,YDR510W,YDR517W,YER047C,YFL008W,YFL037W,YFL038C,YFR031C,YGL097W,YGR098C,YIL026C,YIL035C,YJL074C,YKL002W,YKL041W,YKL049C,YLR025W,YLR086W,YLR272C,YLR293C,YLR347C,YML085C,YML124C,YMR001C,YMR076C,YMR077C,YMR165C,YMR235C,YNL030W,YNL031C,YNL265C,YNL280C,YOL012C,YOR039W,YOR061W,YPR173C"
"68949"	59	"Orc1 removal from chromatin"	"YAL040C,YBL023C,YBL041W,YBR060C,YBR160W,YBR202W,YDL007W,YDL097C,YDL132W,YDL147W,YDR328C,YDR394W,YDR427W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL194W,YKL145W,YKR094C,YLL004W,YLR167W,YLR274W,YML065W,YML092C,YMR199W,YMR314W,YNL261W,YOL038W,YOL133W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C"
"68952"	9	"DNA replication initiation"	"YBL035C,YBR278W,YDR121W,YIR008C,YJL065C,YKL045W,YNL102W,YNL262W,YPR175W"
"68962"	28	"Activation of the pre-replicative complex"	"YAR007C,YBL023C,YBL035C,YBR060C,YBR160W,YBR202W,YBR278W,YDL017W,YDR052C,YDR121W,YEL032W,YGL201C,YIL150C,YIR008C,YJL065C,YJL194W,YKL045W,YLL004W,YLR103C,YLR274W,YML065W,YNL102W,YNL261W,YNL262W,YNL312W,YPR019W,YPR162C,YPR175W"
"69002"	38	"DNA Replication Pre-Initiation"	"YAR007C,YBL002W,YBL003C,YBL023C,YBL035C,YBR009C,YBR010W,YBR060C,YBR160W,YBR202W,YBR278W,YDL017W,YDR052C,YDR121W,YDR224C,YDR225W,YEL032W,YGL201C,YIL150C,YIR008C,YJL065C,YJL194W,YKL045W,YKL049C,YLL004W,YLR103C,YLR274W,YML065W,YNL030W,YNL031C,YNL102W,YNL261W,YNL262W,YNL312W,YOL012C,YPR019W,YPR162C,YPR175W"
"69017"	45	"CDK-mediated phosphorylation and removal of Cdc6"	"YAL040C,YBL041W,YBR160W,YDL007W,YDL097C,YDL147W,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL194W,YKL145W,YKR094C,YLR167W,YML092C,YMR199W,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL256C,YPR103W,YPR108W,YPR119W,YPR120C"
"69052"	59	"Switching of origins to a post-replicative state"	"YAL040C,YBL023C,YBL041W,YBR060C,YBR160W,YBR202W,YDL007W,YDL097C,YDL132W,YDL147W,YDR328C,YDR394W,YDR427W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL194W,YKL145W,YKR094C,YLL004W,YLR167W,YLR274W,YML065W,YML092C,YMR199W,YMR314W,YNL261W,YOL038W,YOL133W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C"
"69091"	10	"Polymerase switching"	"YBL035C,YBR087W,YBR088C,YIR008C,YJR068W,YKL045W,YNL102W,YNL290W,YOL094C,YOR217W"
"69109"	10	"Leading Strand Synthesis"	"YBL035C,YBR087W,YBR088C,YIR008C,YJR068W,YKL045W,YNL102W,YNL290W,YOL094C,YOR217W"
"69166"	11	"Removal of the Flap Intermediate"	"YAR007C,YBL035C,YBR088C,YDL102W,YHR164C,YIR008C,YJR006W,YKL045W,YKL113C,YNL102W,YNL312W"
"69183"	12	"Processive synthesis on the lagging strand"	"YAR007C,YBL035C,YBR088C,YDL102W,YDL164C,YHR164C,YIR008C,YJR006W,YKL045W,YKL113C,YNL102W,YNL312W"
"69186"	17	"Lagging Strand Synthesis"	"YAR007C,YBL035C,YBR087W,YBR088C,YDL102W,YDL164C,YHR164C,YIR008C,YJR006W,YJR068W,YKL045W,YKL113C,YNL102W,YNL290W,YNL312W,YOL094C,YOR217W"
"69190"	21	"DNA strand elongation"	"YAR007C,YBL035C,YBR087W,YBR088C,YDL102W,YDL164C,YDR013W,YDR489W,YHR164C,YIR008C,YJL072C,YJR006W,YJR068W,YKL045W,YKL113C,YNL102W,YNL290W,YNL312W,YOL094C,YOL146W,YOR217W"
"69202"	12	"Cyclin E associated events during G1/S transition "	"YAL040C,YBR160W,YDL108W,YDR460W,YGR108W,YGR109C,YMR036C,YMR199W,YPL256C,YPR025C,YPR119W,YPR120C"
"69206"	39	"G1/S Transition"	"YAL040C,YAR007C,YBL023C,YBL035C,YBR060C,YBR160W,YBR202W,YBR278W,YDL017W,YDL108W,YDR052C,YDR121W,YDR460W,YEL032W,YGL201C,YGR108W,YGR109C,YIL150C,YIR008C,YJL065C,YJL194W,YKL045W,YLL004W,YLR103C,YLR274W,YML065W,YMR036C,YMR199W,YNL102W,YNL261W,YNL262W,YNL312W,YPL256C,YPR019W,YPR025C,YPR119W,YPR120C,YPR162C,YPR175W"
"69231"	12	"Cyclin D associated events in G1"	"YAL040C,YBR160W,YDL108W,YDR460W,YGR108W,YGR109C,YKL161C,YMR199W,YPL256C,YPR025C,YPR119W,YPR120C"
"69236"	12	"G1 Phase"	"YAL040C,YBR160W,YDL108W,YDR460W,YGR108W,YGR109C,YKL161C,YMR199W,YPL256C,YPR025C,YPR119W,YPR120C"
"69239"	85	"Synthesis of DNA"	"YAL040C,YAR007C,YBL023C,YBL035C,YBL041W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL007W,YDL097C,YDL102W,YDL132W,YDL147W,YDL164C,YDR013W,YDR121W,YDR328C,YDR394W,YDR427W,YDR489W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL075C,YIL148W,YIR008C,YJL001W,YJL065C,YJL072C,YJL194W,YJR006W,YJR068W,YKL045W,YKL113C,YKL145W,YKR094C,YLL004W,YLR167W,YLR274W,YML065W,YML092C,YMR199W,YMR314W,YNL102W,YNL261W,YNL262W,YNL290W,YNL312W,YOL038W,YOL094C,YOL133W,YOL146W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR175W"
"69242"	97	"S Phase"	"YAL040C,YAR007C,YBL023C,YBL035C,YBL041W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL003W,YDL007W,YDL097C,YDL102W,YDL108W,YDL132W,YDL147W,YDL164C,YDR013W,YDR121W,YDR328C,YDR394W,YDR427W,YDR460W,YDR489W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFL008W,YFR004W,YFR027W,YFR050C,YFR052W,YGL003C,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL026C,YIL075C,YIL148W,YIR008C,YJL001W,YJL065C,YJL072C,YJL074C,YJL194W,YJR006W,YJR068W,YKL045W,YKL113C,YKL145W,YKL161C,YKR094C,YLL004W,YLR167W,YLR274W,YML065W,YML092C,YMR036C,YMR076C,YMR199W,YMR314W,YNL102W,YNL261W,YNL262W,YNL290W,YNL312W,YOL038W,YOL094C,YOL133W,YOL146W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR025C,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR175W"
"69273"	1	"Cyclin A/B1/B2 associated events during G2/M transition"	"YMR036C"
"69275"	43	"G2/M Transition"	"YBL041W,YDL007W,YDL097C,YDL132W,YDL147W,YDR328C,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL187C,YKL145W,YKR094C,YLR167W,YML092C,YMR001C,YMR036C,YMR314W,YOL038W,YOL133W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL209C,YPR103W,YPR108W"
"69278"	151	"Cell Cycle, Mitotic"	"YAL040C,YAR007C,YBL002W,YBL003C,YBL023C,YBL035C,YBL041W,YBL097W,YBL105C,YBR009C,YBR010W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL003W,YDL007W,YDL017W,YDL064W,YDL097C,YDL102W,YDL108W,YDL132W,YDL147W,YDL164C,YDR013W,YDR052C,YDR121W,YDR224C,YDR225W,YDR325W,YDR328C,YDR394W,YDR427W,YDR460W,YDR486C,YDR489W,YDR510W,YDR517W,YEL032W,YER012W,YER021W,YER047C,YER094C,YFL007W,YFL008W,YFL037W,YFL038C,YFR004W,YFR027W,YFR028C,YFR031C,YFR050C,YFR052W,YGL003C,YGL011C,YGL048C,YGL097W,YGL116W,YGL201C,YGR098C,YGR108W,YGR109C,YGR135W,YGR188C,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL026C,YIL035C,YIL075C,YIL148W,YIL150C,YIR008C,YJL001W,YJL013C,YJL030W,YJL065C,YJL072C,YJL074C,YJL187C,YJL194W,YJR006W,YJR068W,YKL002W,YKL041W,YKL045W,YKL049C,YKL113C,YKL145W,YKL161C,YKR094C,YLL004W,YLR025W,YLR086W,YLR103C,YLR167W,YLR272C,YLR274W,YLR293C,YLR347C,YML065W,YML085C,YML092C,YML124C,YMR001C,YMR036C,YMR076C,YMR077C,YMR165C,YMR199W,YMR235C,YMR314W,YNL030W,YNL031C,YNL102W,YNL261W,YNL262W,YNL265C,YNL280C,YNL290W,YNL312W,YOL012C,YOL038W,YOL094C,YOL133W,YOL146W,YOR026W,YOR039W,YOR061W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR362C,YPL209C,YPL256C,YPR019W,YPR025C,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR173C,YPR175W"
"69306"	99	"DNA Replication"	"YAL040C,YAR007C,YBL002W,YBL003C,YBL023C,YBL035C,YBL041W,YBR009C,YBR010W,YBR060C,YBR087W,YBR088C,YBR160W,YBR202W,YBR278W,YDL007W,YDL017W,YDL097C,YDL102W,YDL132W,YDL147W,YDL164C,YDR013W,YDR052C,YDR121W,YDR224C,YDR225W,YDR328C,YDR394W,YDR427W,YDR489W,YEL032W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL201C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR164C,YHR200W,YIL007C,YIL075C,YIL148W,YIL150C,YIR008C,YJL001W,YJL065C,YJL072C,YJL194W,YJR006W,YJR068W,YKL045W,YKL049C,YKL113C,YKL145W,YKR094C,YLL004W,YLR103C,YLR167W,YLR274W,YML065W,YML092C,YMR199W,YMR314W,YNL030W,YNL031C,YNL102W,YNL261W,YNL262W,YNL290W,YNL312W,YOL012C,YOL038W,YOL094C,YOL133W,YOL146W,YOR117W,YOR157C,YOR217W,YOR259C,YOR261C,YOR362C,YPL256C,YPR019W,YPR103W,YPR108W,YPR119W,YPR120C,YPR162C,YPR175W"
"69473"	2	"G2/M DNA damage checkpoint"	"YDL101C,YMR036C"
"69481"	15	"G2/M Checkpoints"	"YAR007C,YBR087W,YDL101C,YDR477W,YER173W,YJR059W,YJR068W,YKL198C,YLR288C,YMR036C,YNL290W,YNL312W,YOL094C,YOR368W,YPL194W"
"69541"	7	"Stabilization of p53"	"YBL088C,YDL101C,YIL148W,YKR094C,YLR167W,YMR233W,YOR295W"
"69563"	7	"p53-Dependent G1 DNA Damage Response"	"YBL088C,YDL101C,YIL148W,YKR094C,YLR167W,YMR233W,YOR295W"
"69580"	7	"p53-Dependent G1/S DNA damage checkpoint"	"YBL088C,YDL101C,YIL148W,YKR094C,YLR167W,YMR233W,YOR295W"
"69601"	41	"Ubiquitin Mediated Degradation of Phosphorylated Cdc25A"	"YBL041W,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJR059W,YKL145W,YKL198C,YKR094C,YLR167W,YML092C,YMR036C,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"69610"	41	"p53-Independent DNA Damage Response"	"YBL041W,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJR059W,YKL145W,YKL198C,YKR094C,YLR167W,YML092C,YMR036C,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"69613"	41	"p53-Independent G1/S DNA damage checkpoint"	"YBL041W,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJR059W,YKL145W,YKL198C,YKR094C,YLR167W,YML092C,YMR036C,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPR103W,YPR108W"
"69615"	44	"G1/S DNA Damage Checkpoints"	"YBL041W,YBL088C,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJR059W,YKL145W,YKL198C,YKR094C,YLR167W,YML092C,YMR036C,YMR233W,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR295W,YOR362C,YPR103W,YPR108W"
"69618"	5	"Mitotic Spindle Checkpoint"	"YGL116W,YGR188C,YJL013C,YJL030W,YOR026W"
"69620"	59	"Cell Cycle Checkpoints"	"YAR007C,YBL041W,YBL088C,YBR087W,YDL007W,YDL097C,YDL101C,YDL147W,YDR394W,YDR427W,YDR477W,YER012W,YER021W,YER094C,YER173W,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGL116W,YGR135W,YGR188C,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YJL013C,YJL030W,YJR059W,YJR068W,YKL145W,YKL198C,YKR094C,YLR167W,YLR288C,YML092C,YMR036C,YMR233W,YMR314W,YNL290W,YNL312W,YOL038W,YOL094C,YOR026W,YOR117W,YOR157C,YOR259C,YOR261C,YOR295W,YOR362C,YOR368W,YPL194W,YPR103W,YPR108W"
"69656"	13	"Cyclin A:Cdk2-associated events at S phase entry"	"YAL040C,YBR160W,YDL108W,YDR460W,YGL003C,YGR108W,YGR109C,YMR036C,YMR199W,YPL256C,YPR025C,YPR119W,YPR120C"
"70171"	24	"Glycolysis"	"YAL038W,YBR196C,YCL040W,YCR012W,YDR050C,YDR516C,YFR053C,YGL253W,YGR192C,YGR240C,YGR254W,YHR174W,YJL052W,YJL155C,YJR009C,YLR345W,YLR446W,YMR205C,YMR278W,YMR323W,YOL136C,YOR347C,YOR393W,YPL281C"
"70221"	7	"Glycogen breakdown (glycogenolysis)"	"YJL137C,YJL146W,YKR058W,YMR278W,YOR320C,YPR160W,YPR184W"
"70263"	19	"Gluconeogenesis"	"YBR196C,YBR291C,YCR012W,YDR050C,YGL062W,YGR192C,YGR254W,YHR174W,YJL052W,YJR009C,YKL085W,YKL106W,YLR027C,YLR348C,YLR377C,YMR323W,YOR393W,YPL281C,YPR021C"
"70268"	8	"Pyruvate metabolism"	"YBR221C,YER178W,YFL018C,YIL114C,YML004C,YNL055C,YNL071W,YOR040W"
